pid,Number,Name,Type1,Type2,Abilities,HP,Att,Def,Spa,Spd,Spe,BST,Mean,Experience,FinalEvolution,CatchRate,Legendary,Height,Weight,BMI,outterR,innerR,Img
429,533,Gurdurr,Fighting,,"['Guts', 'Iron Fist', 'Sheer Force']",85,105,85,40,50,40,405,67.5,1059860,0,90,0,1.2,40,27.8,9.5,2.375,gurdurr
430,534,Conkeldurr,Fighting,,"['Guts', 'Iron Fist', 'Sheer Force']",105,140,95,55,65,45,505,84.16666667,1059860,1,45,0,1.4,87,44.4,11.75,2.9375,conkeldurr
431,535,Tympole,Water,,"['Hydration', 'Swift Swim', 'Water Absorb']",50,50,40,50,40,64,294,49,1059860,0,255,0,0.5,4.5,18,4.5,1.125,tympole
432,536,Palpitoad,Water,Ground,"['Hydration', 'Swift Swim', 'Water Absorb']",75,65,55,65,55,69,384,64,1059860,0,120,0,0.8,17,26.6,6,1.5,palpitoad
433,537,Seismitoad,Water,Ground,"['Poison Touch', 'Swift Swim', 'Water Absorb']",105,95,75,85,75,74,509,84.83333333,1059860,1,45,0,1.5,62,27.6,8.5,2.125,seismitoad
753,538,Throh,Fighting,,"['Guts', 'Inner Focus', 'Mold Breaker']",120,100,85,30,85,45,465,77.5,1000000,1,45,0,1.3,55.5,32.8,9.25,2.3125,throh
754,539,Sawk,Fighting,,"['Inner Focus', 'Mold Breaker', 'Sturdy']",75,125,75,30,75,85,465,77.5,1000000,1,45,0,1.4,51,26,10,2.5,sawk
434,540,Sewaddle,Bug,Grass,"['Chlorophyll', 'Overcoat', 'Swarm']",45,53,70,40,60,42,310,51.66666667,1059860,0,255,0,0.3,2.5,27.8,6.15,1.5375,sewaddle
435,541,Swadloon,Bug,Grass,"['Chlorophyll', 'Leaf Guard', 'Overcoat']",55,63,90,50,80,42,380,63.33333333,1059860,0,120,0,0.5,7.3,29.2,7.65,1.9125,swadloon
436,542,Leavanny,Bug,Grass,"['Chlorophyll', 'Overcoat', 'Swarm']",75,103,80,70,80,92,500,83.33333333,1059860,1,45,0,1.2,20.5,14.2,9.15,2.2875,leavanny
437,543,Venipede,Bug,Poison,"['Poison Point', 'Speed Boost', 'Swarm']",30,45,59,30,39,57,260,43.33333333,1059860,0,255,0,0.4,5.3,33.1,5.2,1.3,venipede
438,544,Whirlipede,Bug,Poison,"['Poison Point', 'Speed Boost', 'Swarm']",40,55,99,40,79,47,360,60,1059860,0,120,0,1.2,58.5,40.6,7.7,1.925,whirlipede
439,545,Scolipede,Bug,Poison,"['Poison Point', 'Speed Boost', 'Swarm']",60,100,89,55,69,112,485,80.83333333,1059860,1,45,0,2.5,200.5,32.1,9.45,2.3625,scolipede
755,546,Cottonee,Grass,Fairy,"['Chlorophyll', 'Infiltrator', 'Prankster']",40,27,60,37,50,66,280,46.66666667,1000000,0,190,0,0.3,0.6,6.7,4.35,1.0875,cottonee
756,547,Whimsicott,Grass,Fairy,"['Chlorophyll', 'Infiltrator', 'Prankster']",60,67,85,77,75,116,480,80,1000000,1,75,0,0.7,6.6,13.5,7.6,1.9,whimsicott
757,548,Petilil,Grass,,"['Chlorophyll', 'Leaf Guard', 'Own Tempo']",45,35,50,70,50,30,280,46.66666667,1000000,0,190,0,0.5,6.6,26.4,4.25,1.0625,petilil
758,549,Lilligant,Grass,,"['Chlorophyll', 'Leaf Guard', 'Own Tempo']",70,60,75,110,75,90,480,80,1000000,1,75,0,1.1,16.3,13.5,6.75,1.6875,lilligant
759,550,Basculin,Water,,"['Adaptability', 'Mold Breaker', 'Reckless']",70,92,65,80,55,98,460,76.66666667,1000000,1,25,0,1,18,18,7.85,1.9625,basculin
440,551,Sandile,Ground,Dark,"['Anger Point', 'Intimidate', 'Moxie']",50,72,35,35,35,65,292,48.66666667,1059860,0,180,0,0.7,15.2,31,5.35,1.3375,sandile
441,552,Krokorok,Ground,Dark,"['Anger Point', 'Intimidate', 'Moxie']",60,82,45,45,45,74,351,58.5,1059860,0,90,0,1,33.4,33.4,6.35,1.5875,krokorok
442,553,Krookodile,Ground,Dark,"['Anger Point', 'Intimidate', 'Moxie']",95,117,80,65,70,92,519,86.5,1059860,1,45,0,1.5,96.3,42.8,9.85,2.4625,krookodile
444,554,Darumaka,Fire,,"['Hustle', 'Inner Focus']",70,90,45,15,45,50,315,52.5,1059860,0,120,0,0.6,37.5,104.2,6.75,1.6875,darumaka
443,554,Galarian Darumaka,Ice,,"['Hustle', 'Inner Focus']",70,90,45,15,45,50,315,52.5,1059860,0,120,0,0.7,40,81.6,6.75,1.6875,galarian darumaka
446,555,Darmanitan,Fire,,"['Sheer Force', 'Zen Mode']",105,140,55,30,55,95,480,80,1059860,0,60,0,1.3,92.9,55,9.75,2.4375,darmanitan
447,555,Darmanitan Zen-Mode,Fire,Psychic,['Zen Mode'],105,30,105,140,105,55,540,90,1059860,0,60,0,1.3,92.9,55,6.75,1.6875,darmanitan zen-mode
445,555,Galarian Darmanitan,Ice,,"['Gorilla Tactics', 'Zen Mode']",105,140,55,30,55,95,480,80,1059860,0,60,0,1.7,120,41.5,9.75,2.4375,galarian darmanitan
448,555,Galarian Darmanitan Zen-Mode,Ice,Fire,"['Gorilla Tactics', 'Zen Mode']",105,160,55,30,55,135,540,90,1059860,0,60,0,1.7,120,41.5,10.75,2.6875,galarian darmanitan zen-mode
760,556,Maractus,Grass,,"['Chlorophyll', 'Storm Drain', 'Water Absorb']",75,86,67,106,67,60,461,76.83333333,1000000,1,255,0,1,28,28,7.65,1.9125,maractus
761,557,Dwebble,Bug,Rock,"['Shell Armor', 'Sturdy', 'Weak Armor']",50,65,85,35,35,55,325,54.16666667,1000000,0,190,0,0.3,14.5,161.1,7.5,1.875,dwebble
762,558,Crustle,Bug,Rock,"['Shell Armor', 'Sturdy', 'Weak Armor']",70,105,125,65,75,45,485,80.83333333,1000000,1,75,0,1.4,200,102,11.5,2.875,crustle
763,559,Scraggy,Dark,Fighting,"['Intimidate', 'Moxie', 'Shed Skin']",50,75,70,35,70,48,348,58,1000000,0,180,0,0.6,11.8,32.8,7.25,1.8125,scraggy
764,560,Scrafty,Dark,Fighting,"['Intimidate', 'Moxie', 'Shed Skin']",65,90,115,45,115,58,488,81.33333333,1000000,1,90,0,1.1,30,24.8,10.25,2.5625,scrafty
765,561,Sigilyph,Psychic,Flying,"['Magic Guard', 'Tinted Lens', 'Wonder Skin']",72,58,80,103,80,97,490,81.66666667,1000000,1,45,0,1.4,14,7.1,6.9,1.725,sigilyph
767,562,Yamask,Ghost,,['Mummy'],38,30,85,55,65,30,303,50.5,1000000,0,190,0,0.5,1.5,6,5.75,1.4375,yamask
766,562,Galarian Yamask,Ground,Ghost,['Wandering Spirit'],38,55,85,30,65,30,303,50.5,1000000,0,190,0,0.5,1.5,6,7,1.75,galarian yamask
768,563,Cofagrigus,Ghost,,['Mummy'],58,50,145,95,105,30,483,80.5,1000000,1,90,0,1.7,76.5,26.5,9.75,2.4375,cofagrigus
769,564,Tirtouga,Water,Rock,"['Solid Rock', 'Sturdy', 'Swift Swim']",54,78,103,53,45,22,355,59.16666667,1000000,0,45,0,0.7,16.5,33.7,9.05,2.2625,tirtouga
770,565,Carracosta,Water,Rock,"['Solid Rock', 'Sturdy', 'Swift Swim']",74,108,133,83,65,32,495,82.5,1000000,1,45,0,1.2,81,56.3,12.05,3.0125,carracosta
771,566,Archen,Rock,Flying,['Defeatist'],55,112,45,74,45,70,401,66.83333333,1000000,0,45,0,0.5,9.5,38,7.85,1.9625,archen
772,567,Archeops,Rock,Flying,['Defeatist'],75,140,65,112,65,110,567,94.5,1000000,1,45,0,1.4,32,16.3,10.25,2.5625,archeops
773,568,Trubbish,Poison,,"['Aftermath', 'Stench', 'Sticky Hold']",50,50,62,40,62,65,329,54.83333333,1000000,0,190,0,0.6,31,86.1,5.6,1.4,trubbish
774,569,Garbodor,Poison,,"['Aftermath', 'Stench', 'Weak Armor']",80,95,82,60,82,75,474,79,1000000,1,60,0,1.9,107.3,29.7,8.85,2.2125,garbodor
449,570,Zorua,Dark,,['Illusion'],40,65,40,80,40,65,330,55,1059860,0,75,0,0.7,12.5,25.5,5.25,1.3125,zorua
450,571,Zoroark,Dark,,['Illusion'],60,105,60,120,60,105,510,85,1059860,1,45,0,1.6,81.1,31.7,8.25,2.0625,zoroark
992,572,Minccino,Normal,,"['Cute Charm', 'Skill Link', 'Technician']",55,50,40,40,40,75,300,50,800000,0,255,0,0.4,5.8,36.3,4.5,1.125,minccino
993,573,Cinccino,Normal,,"['Cute Charm', 'Skill Link', 'Technician']",75,95,60,65,60,115,470,78.33333333,800000,1,60,0,0.5,7.5,30,7.75,1.9375,cinccino
451,574,Gothita,Psychic,,"['Competitive', 'Frisk', 'Shadow Tag']",45,30,50,55,65,45,290,48.33333333,1059860,0,200,0,0.4,5.8,36.3,4,1,gothita
452,575,Gothorita,Psychic,,"['Competitive', 'Frisk', 'Shadow Tag']",60,45,70,75,85,55,390,65,1059860,0,100,0,0.7,18,36.7,5.75,1.4375,gothorita
453,576,Gothitelle,Psychic,,"['Competitive', 'Frisk', 'Shadow Tag']",70,55,95,95,110,65,490,81.66666667,1059860,1,50,0,1.5,44,19.6,7.5,1.875,gothitelle
454,577,Solosis,Psychic,,"['Magic Guard', 'Overcoat', 'Regenerator']",45,30,40,105,50,20,290,48.33333333,1059860,0,200,0,0.3,1,11.1,3.5,0.875,solosis
455,578,Duosion,Psychic,,"['Magic Guard', 'Overcoat', 'Regenerator']",65,40,50,125,60,30,370,61.66666667,1059860,0,100,0,0.6,8,22.2,4.5,1.125,duosion
456,579,Reuniclus,Psychic,,"['Magic Guard', 'Overcoat', 'Regenerator']",110,65,75,125,85,30,490,81.66666667,1059860,1,50,0,1,20.1,20.1,7,1.75,reuniclus
775,580,Ducklett,Water,Flying,"['Big Pecks', 'Hydration', 'Keen Eye']",62,44,50,44,50,55,305,50.83333333,1000000,0,190,0,0.5,5.5,22,4.7,1.175,ducklett
776,581,Swanna,Water,Flying,"['Big Pecks', 'Hydration', 'Keen Eye']",75,87,63,87,63,98,473,78.83333333,1000000,1,45,0,1.3,24.2,14.3,7.5,1.875,swanna
150,582,Vanillite,Ice,,"['Ice Body', 'Snow Cloak', 'Weak Armor']",36,50,50,65,60,44,305,50.83333333,1250000,0,255,0,0.4,5.7,35.6,5,1.25,vanillite
151,583,Vanillish,Ice,,"['Ice Body', 'Snow Cloak', 'Weak Armor']",51,65,65,80,75,59,395,65.83333333,1250000,0,120,0,1.1,41,33.9,6.5,1.625,vanillish
152,584,Vanilluxe,Ice,,"['Ice Body', 'Snow Warning', 'Weak Armor']",71,95,85,110,95,79,535,89.16666667,1250000,1,45,0,1.3,57.5,34,9,2.25,vanilluxe
777,585,Deerling,Normal,Grass,"['Chlorophyll', 'Sap Sipper', 'Serene Grace']",60,60,50,40,50,75,335,55.83333333,1000000,0,190,0,0.6,19.5,54.2,5.5,1.375,deerling
778,586,Sawsbuck,Normal,Grass,"['Chlorophyll', 'Sap Sipper', 'Serene Grace']",80,100,70,60,70,95,475,79.16666667,1000000,1,75,0,1.9,92.5,25.6,8.5,2.125,sawsbuck
779,587,Emolga,Electric,Flying,"['Motor Drive', 'Static']",55,75,60,75,60,103,428,71.33333333,1000000,1,200,0,0.4,5,31.3,6.75,1.6875,emolga
780,588,Karrablast,Bug,,"['No Guard', 'Shed Skin', 'Swarm']",50,75,45,40,45,60,315,52.5,1000000,0,200,0,0.5,5.9,23.6,6,1.5,karrablast
781,589,Escavalier,Bug,Steel,"['Overcoat', 'Shell Armor', 'Swarm']",70,135,105,60,105,20,495,82.5,1000000,1,75,0,1,33,33,12,3,escavalier
782,590,Foongus,Grass,Poison,"['Effect Spore', 'Regenerator']",69,55,45,55,55,15,294,49,1000000,0,190,0,0.2,1,25,5,1.25,foongus
783,591,Amoonguss,Grass,Poison,"['Effect Spore', 'Regenerator']",114,85,70,85,80,30,464,77.33333333,1000000,1,75,0,0.6,10.5,29.2,7.75,1.9375,amoonguss
784,592,Frillish,Water,Ghost,"['Cursed Body', 'Damp', 'Water Absorb']",55,40,50,65,85,40,335,55.83333333,1000000,0,190,0,1.2,33,22.9,4.5,1.125,frillish
785,593,Jellicent,Water,Ghost,"['Cursed Body', 'Damp', 'Water Absorb']",100,60,70,85,105,60,480,80,1000000,1,60,0,2.2,135,27.9,6.5,1.625,jellicent
994,594,Alomomola,Water,,"['Healer', 'Hydration', 'Regenerator']",165,75,80,40,45,65,470,78.33333333,800000,1,75,0,1.2,31.6,21.9,7.75,1.9375,alomomola
786,595,Joltik,Bug,Electric,"['Swarm', 'Unnerve']",50,47,50,57,50,65,319,53.16666667,1000000,0,190,0,0.1,0.6,60,4.85,1.2125,joltik
787,596,Galvantula,Bug,Electric,"['Swarm', 'Unnerve']",70,77,60,97,60,108,472,78.66666667,1000000,1,75,0,0.8,14.3,22.3,6.85,1.7125,galvantula
788,597,Ferroseed,Grass,Steel,['Iron Barbs'],44,50,91,24,86,10,305,50.83333333,1000000,0,255,0,0.6,18.8,52.2,7.05,1.7625,ferroseed
789,598,Ferrothorn,Grass,Steel,"['Anticipation', 'Iron Barbs']",74,94,131,54,116,20,489,81.5,1000000,1,90,0,1,110,110,11.25,2.8125,ferrothorn
457,599,Klink,Steel,,"['Clear Body', 'Minus', 'Plus']",40,55,70,45,60,30,300,50,1059860,0,130,0,0.3,21,233.3,6.25,1.5625,klink
458,600,Klang,Steel,,"['Clear Body', 'Minus', 'Plus']",60,80,95,70,85,50,440,73.33333333,1059860,0,60,0,0.6,51,141.7,8.75,2.1875,klang
459,601,Klinklang,Steel,,"['Clear Body', 'Minus', 'Plus']",60,100,115,70,85,90,520,86.66666667,1059860,1,30,0,0.6,81,225,10.75,2.6875,klinklang
153,602,Tynamo,Electric,,['Levitate'],35,55,40,45,40,60,275,45.83333333,1250000,0,190,0,0.2,0.3,7.5,4.75,1.1875,tynamo
154,603,Eelektrik,Electric,,['Levitate'],65,85,70,75,70,40,405,67.5,1250000,0,60,0,1.2,22,15.3,7.75,1.9375,eelektrik
155,604,Eelektross,Electric,,['Levitate'],85,115,80,105,80,50,515,85.83333333,1250000,1,30,0,2.1,80.5,18.3,9.75,2.4375,eelektross
790,605,Elgyem,Psychic,,"['Analytic', 'Synchronize', 'Telepathy']",55,55,55,85,55,30,335,55.83333333,1000000,0,255,0,0.5,9,36,5.5,1.375,elgyem
791,606,Beheeyem,Psychic,,"['Analytic', 'Synchronize', 'Telepathy']",75,75,75,125,95,40,485,80.83333333,1000000,1,90,0,1,34.5,34.5,7.5,1.875,beheeyem
460,607,Litwick,Ghost,Fire,"['Flame Body', 'Flash Fire', 'Infiltrator']",50,30,55,65,55,20,275,45.83333333,1059860,0,190,0,0.3,3.1,34.4,4.25,1.0625,litwick
461,608,Lampent,Ghost,Fire,"['Flame Body', 'Flash Fire', 'Infiltrator']",60,40,60,95,60,55,370,61.66666667,1059860,0,90,0,0.6,13,36.1,5,1.25,lampent
462,609,Chandelure,Ghost,Fire,"['Flame Body', 'Flash Fire', 'Infiltrator']",60,55,90,145,90,80,520,86.66666667,1059860,1,45,0,1,34.3,34.3,7.25,1.8125,chandelure
156,610,Axew,Dragon,,"['Mold Breaker', 'Rivalry', 'Unnerve']",46,87,60,30,40,57,320,53.33333333,1250000,0,75,0,0.6,18,50,7.35,1.8375,axew
157,611,Fraxure,Dragon,,"['Mold Breaker', 'Rivalry', 'Unnerve']",66,117,70,40,50,67,410,68.33333333,1250000,0,60,0,1,36,36,9.35,2.3375,fraxure
158,612,Haxorus,Dragon,,"['Mold Breaker', 'Rivalry', 'Unnerve']",76,147,90,60,70,97,540,90,1250000,1,45,0,1.8,105.5,32.6,11.85,2.9625,haxorus
792,613,Cubchoo,Ice,,"['Rattled', 'Slush Rush', 'Snow Cloak']",55,70,40,60,40,40,305,50.83333333,1000000,0,120,0,0.5,8.5,34,5.5,1.375,cubchoo
793,614,Beartic,Ice,,"['Slush Rush', 'Snow Cloak', 'Swift Swim']",95,130,80,70,80,50,505,84.16666667,1000000,1,60,0,2.6,260,38.5,10.5,2.625,beartic
794,615,Cryogonal,Ice,,['Levitate'],80,50,50,95,135,105,515,85.83333333,1000000,1,25,0,1.1,148,122.3,5,1.25,cryogonal
795,616,Shelmet,Bug,,"['Hydration', 'Overcoat', 'Shell Armor']",50,40,85,40,65,25,305,50.83333333,1000000,0,200,0,0.4,7.7,48.1,6.25,1.5625,shelmet
796,617,Accelgor,Bug,,"['Hydration', 'Sticky Hold', 'Unburden']",80,70,40,100,60,145,495,82.5,1000000,1,75,0,0.8,25.3,39.5,5.5,1.375,accelgor
797,618,Stunfisk,Ground,Electric,"['Limber', 'Sand Veil', 'Static']",109,66,84,81,99,32,471,78.5,1000000,1,75,0,0.7,11,22.4,7.5,1.875,stunfisk
798,618,Galarian Stunfisk,Ground,Steel,['Mimicry'],109,81,99,66,84,32,471,78.5,1000000,1,75,0,0.7,20.5,41.8,9,2.25,galarian stunfisk
463,619,Mienfoo,Fighting,,"['Inner Focus', 'Reckless', 'Regenerator']",45,85,50,55,50,65,350,58.33333333,1059860,0,180,0,0.9,20,24.7,6.75,1.6875,mienfoo
464,620,Mienshao,Fighting,,"['Inner Focus', 'Reckless', 'Regenerator']",65,125,60,95,60,105,510,85,1059860,1,45,0,1.4,35.5,18.1,9.25,2.3125,mienshao
799,621,Druddigon,Dragon,,"['Mold Breaker', 'Rough Skin', 'Sheer Force']",77,120,90,60,90,48,485,80.83333333,1000000,1,45,0,1.6,139,54.3,10.5,2.625,druddigon
800,622,Golett,Ground,Ghost,"['Iron Fist', 'Klutz', 'No Guard']",59,74,50,35,50,35,303,50.5,1000000,0,190,0,1,92,92,6.2,1.55,golett
801,623,Golurk,Ground,Ghost,"['Iron Fist', 'Klutz', 'No Guard']",89,124,80,55,80,55,483,80.5,1000000,1,90,0,2.8,330,42.1,10.2,2.55,golurk
802,624,Pawniard,Dark,Steel,"['Defiant', 'Inner Focus', 'Pressure']",45,85,70,40,40,60,340,56.66666667,1000000,0,120,0,0.5,10.2,40.8,7.75,1.9375,pawniard
803,625,Bisharp,Dark,Steel,"['Defiant', 'Inner Focus', 'Pressure']",65,125,100,60,70,70,490,81.66666667,1000000,1,45,0,1.6,70,27.3,11.25,2.8125,bisharp
804,626,Bouffalant,Normal,,"['Reckless', 'Sap Sipper', 'Soundproof']",95,110,95,40,95,55,490,81.66666667,1000000,1,45,0,1.6,94.6,37,10.25,2.5625,bouffalant
159,627,Rufflet,Normal,Flying,"['Hustle', 'Keen Eye', 'Sheer Force']",70,83,50,37,50,60,350,58.33333333,1250000,0,190,0,0.5,10.5,42,6.65,1.6625,rufflet
160,628,Braviary,Normal,Flying,"['Defiant', 'Keen Eye', 'Sheer Force']",100,123,75,57,75,80,510,85,1250000,1,60,0,1.5,41,18.2,9.9,2.475,braviary
161,629,Vullaby,Dark,Flying,"['Big Pecks', 'Overcoat', 'Weak Armor']",70,55,75,45,65,60,370,61.66666667,1250000,0,190,0,0.5,9,36,6.5,1.625,vullaby
162,630,Mandibuzz,Dark,Flying,"['Big Pecks', 'Overcoat', 'Weak Armor']",110,65,105,55,95,80,510,85,1250000,1,60,0,1.2,39.5,27.4,8.5,2.125,mandibuzz
805,631,Heatmor,Fire,,"['Flash Fire', 'Gluttony', 'White Smoke']",85,97,66,105,66,65,484,80.66666667,1000000,1,90,0,1.4,58,29.6,8.15,2.0375,heatmor
806,632,Durant,Bug,Steel,"['Hustle', 'Swarm', 'Truant']",58,109,112,48,48,109,484,80.66666667,1000000,1,90,0,0.3,33,366.7,11.05,2.7625,durant
163,633,Deino,Dark,Dragon,['Hustle'],52,65,50,45,50,38,300,50,1250000,0,45,0,0.8,17.3,27,5.75,1.4375,deino
164,634,Zweilous,Dark,Dragon,['Hustle'],72,85,70,65,70,58,420,70,1250000,0,45,0,1.4,50,25.5,7.75,1.9375,zweilous
165,635,Hydreigon,Dark,Dragon,['Levitate'],92,105,90,125,90,98,600,100,1250000,1,45,0,1.8,160,49.4,9.75,2.4375,hydreigon
166,636,Larvesta,Bug,Fire,"['Flame Body', 'Swarm']",55,85,55,50,55,60,360,60,1250000,0,45,0,1.1,28.8,23.8,7,1.75,larvesta
167,637,Volcarona,Bug,Fire,"['Flame Body', 'Swarm']",85,60,65,135,105,100,550,91.66666667,1250000,1,15,0,1.6,46,18,6.25,1.5625,volcarona
168,638,Cobalion,Steel,Fighting,['Justified'],91,90,129,90,72,108,580,96.66666667,1250000,1,3,1,2.1,250,56.7,10.95,2.7375,cobalion
169,639,Terrakion,Rock,Fighting,['Justified'],91,129,90,72,90,108,580,96.66666667,1250000,1,3,1,1.9,260,72,10.95,2.7375,terrakion
170,640,Virizion,Grass,Fighting,['Justified'],91,90,72,90,129,108,580,96.66666667,1250000,1,3,1,2,200,50,8.1,2.025,virizion
171,641,Tornadus,Flying,,"['Defiant', 'Prankster']",79,115,70,125,80,111,580,96.66666667,1250000,1,3,1,1.5,63,28,9.25,2.3125,tornadus
172,641,Tornadus-Therian,Flying,,['Regenerator'],79,100,80,110,90,121,580,96.66666667,1250000,1,3,1,1.4,63,32.1,9,2.25,tornadus-therian
173,642,Thundurus,Electric,Flying,"['Defiant', 'Prankster']",79,115,70,125,80,111,580,96.66666667,1250000,1,3,1,1.5,61,27.1,9.25,2.3125,thundurus
174,642,Thundurus-Therian,Electric,Flying,['Volt Absorb'],79,105,70,145,80,101,580,96.66666667,1250000,1,3,1,3,61,6.8,8.75,2.1875,thundurus-therian
175,643,Reshiram,Dragon,Fire,['Turboblaze'],100,120,100,150,120,90,680,113.3333333,1250000,1,3,1,3.2,330,32.2,11,2.75,reshiram
176,644,Zekrom,Dragon,Electric,['Teravolt'],100,150,120,120,100,90,680,113.3333333,1250000,1,3,1,2.9,345,41,13.5,3.375,zekrom
178,645,Landorus,Ground,Flying,"['Sand Force', 'Sheer Force']",89,125,90,115,80,101,600,100,1250000,1,3,1,1.5,68,30.2,10.75,2.6875,landorus
177,645,Landorus-Therian,Ground,Flying,['Intimidate'],89,145,90,105,80,91,600,100,1250000,1,3,1,1.3,68,40.2,11.75,2.9375,landorus-therian
179,646,Kyurem,Dragon,Ice,['Pressure'],125,130,90,130,90,95,660,110,1250000,1,3,1,3,325,36.1,11,2.75,kyurem
180,646,White Kyurem,Dragon,Ice,['Turboblaze'],125,120,90,170,100,95,700,116.6666667,1250000,1,3,1,3.6,325,25.1,10.5,2.625,white kyurem
181,646,Black Kyurem,Dragon,Ice,['Teravolt'],125,170,100,120,90,95,700,116.6666667,1250000,1,3,1,3.3,325,29.8,13.5,3.375,black kyurem
182,647,Keldeo,Water,Fighting,['Justified'],91,72,90,129,90,108,580,96.66666667,1250000,1,3,1,1.4,48.5,24.7,8.1,2.025,keldeo
183,648,Meloetta,Normal,Psychic,['Serene Grace'],100,77,77,128,128,90,600,100,1250000,1,3,1,0.6,6.5,18.1,7.7,1.925,meloetta
184,648,Meloetta-Pirouette,Normal,Fighting,['Serene Grace'],100,128,90,77,77,128,600,100,1250000,1,3,1,0.6,6.5,18.1,10.9,2.725,meloetta-pirouette
185,649,Genesect,Bug,Steel,['Download'],71,120,95,120,95,99,600,100,1250000,1,3,1,1.5,82.5,36.7,10.75,2.6875,genesect
465,650,Chespin,Grass,,"['Bulletproof', 'Overgrow']",56,61,65,48,45,38,313,52.16666667,1059860,0,45,0,0.4,9,56.3,6.3,1.575,chespin
466,651,Quilladin,Grass,,"['Bulletproof', 'Overgrow']",61,78,95,56,58,57,405,67.5,1059860,0,45,0,0.7,29,59.2,8.65,2.1625,quilladin
467,652,Chesnaught,Grass,Fighting,"['Bulletproof', 'Overgrow']",88,107,122,74,75,64,530,88.33333333,1059860,1,45,0,1.6,90,35.2,11.45,2.8625,chesnaught
468,653,Fennekin,Fire,,"['Blaze', 'Magician']",40,45,40,62,60,60,307,51.16666667,1059860,0,45,0,0.4,9.4,58.8,4.25,1.0625,fennekin
469,654,Braixen,Fire,,"['Blaze', 'Magician']",59,59,58,90,70,73,409,68.16666667,1059860,0,45,0,1,14.5,14.5,5.85,1.4625,braixen
470,655,Delphox,Fire,Psychic,"['Blaze', 'Magician']",75,69,72,114,100,104,534,89,1059860,1,45,0,1.5,39,17.3,7.05,1.7625,delphox
471,656,Froakie,Water,,"['Protean', 'Torrent']",41,56,40,62,44,71,314,52.33333333,1059860,0,45,0,0.3,7,77.8,4.8,1.2,froakie
472,657,Frogadier,Water,,"['Protean', 'Torrent']",54,63,52,83,56,97,405,67.5,1059860,0,45,0,0.6,10.9,30.3,5.75,1.4375,frogadier
473,658,Greninja,Water,Dark,"['Protean', 'Torrent']",72,95,67,103,71,122,530,88.33333333,1059860,1,45,0,1.5,40,17.8,8.1,2.025,greninja
474,658,Ash-Greninja,Water,Dark,['Battle Bond'],72,145,67,153,71,132,640,106.6666667,1059860,1,45,0,1.5,40,17.8,10.6,2.65,ash-greninja
807,659,Bunnelby,Normal,,"['Cheek Pouch', 'Huge Power', 'Pickup']",38,36,38,32,36,57,237,39.5,1000000,0,255,0,0.4,5,31.3,3.7,0.925,bunnelby
808,660,Diggersby,Normal,Ground,"['Cheek Pouch', 'Huge Power', 'Pickup']",85,56,77,50,77,78,423,70.5,1000000,1,127,0,1,42.4,42.4,6.65,1.6625,diggersby
475,661,Fletchling,Normal,Flying,"['Big Pecks', 'Gale Wings']",45,50,43,40,38,62,278,46.33333333,1059860,0,255,0,0.3,1.7,18.9,4.65,1.1625,fletchling
476,662,Fletchinder,Fire,Flying,"['Flame Body', 'Gale Wings']",62,73,55,56,52,84,382,63.66666667,1059860,0,120,0,0.7,16,32.7,6.4,1.6,fletchinder
477,663,Talonflame,Fire,Flying,"['Flame Body', 'Gale Wings']",78,81,71,74,69,126,499,83.16666667,1059860,1,45,0,1.2,24.5,17,7.6,1.9,talonflame
809,664,Scatterbug,Bug,,"['Friend Guard', 'Shield Dust']",38,35,40,27,25,35,200,33.33333333,1000000,0,255,0,0.3,2.5,27.8,3.75,0.9375,scatterbug
810,665,Spewpa,Bug,,"['Friend Guard', 'Shed Skin']",45,22,60,27,30,29,213,35.5,1000000,0,120,0,0.3,8.4,93.3,4.1,1.025,spewpa
811,666,Vivillon,Bug,Flying,"['Friend Guard', 'Shield Dust']",80,52,50,90,50,89,411,68.5,1000000,1,45,0,1.2,17,11.8,5.1,1.275,vivillon
478,667,Litleo,Fire,Normal,"['Moxie', 'Rivalry', 'Unnerve']",62,50,58,73,54,72,369,61.5,1059860,0,220,0,0.6,13.5,37.5,5.4,1.35,litleo
479,668,Pyroar,Fire,Normal,"['Moxie', 'Rivalry', 'Unnerve']",86,68,72,109,66,106,507,84.5,1059860,1,65,0,1.5,81.5,36.2,7,1.75,pyroar
812,669,Flab­Tb­T,Fairy,,"['Flower Veil', 'Symbiosis']",44,38,39,61,79,42,303,50.5,1000000,0,225,0,0.1,0.1,10,3.85,0.9625,flab??b??
813,670,Floette,Fairy,,"['Flower Veil', 'Symbiosis']",54,45,47,75,98,52,371,61.83333333,1000000,0,120,0,0.2,0.9,22.5,4.6,1.15,floette
814,671,Florges,Fairy,,"['Flower Veil', 'Symbiosis']",78,65,68,112,154,75,552,92,1000000,1,45,0,1.1,10,8.3,6.65,1.6625,florges
815,672,Skiddo,Grass,,"['Grass Pelt', 'Sap Sipper']",66,65,48,62,57,52,350,58.33333333,1000000,0,200,0,0.9,31,38.3,5.65,1.4125,skiddo
816,673,Gogoat,Grass,,"['Grass Pelt', 'Sap Sipper']",123,100,62,97,81,68,531,88.5,1000000,1,45,0,1.7,91,31.5,8.1,2.025,gogoat
817,674,Pancham,Fighting,,"['Iron Fist', 'Mold Breaker', 'Scrappy']",67,82,62,46,48,43,348,58,1000000,0,220,0,0.6,8,22.2,7.2,1.8,pancham
